doc_id,doc_title,collection_dir,collection_code,collection_name,collection_label,work_code,work_title_hint,theme_label,weight,evidence,derived_by
pdf_01000000__01001019___9ae2e889df,柴桑口,01000000,1000000,《戏考》,《戏考》（1000000）,01001019,柴桑口,忠义,2,诸葛亮劝庞统投奔刘备，并赠荐书。庞统离去后，周循率兵拦截诸葛亮，欲为父报仇，冲突一触即发。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,01000000,1000000,《戏考》,《戏考》（1000000）,01001019,柴桑口,亲情,1,# 《柴桑口》（一名：《孔明吊丧》）,keyword
pdf_01000000__01001019___9ae2e889df,柴桑口,01000000,1000000,《戏考》,《戏考》（1000000）,01001019,柴桑口,喜剧,1,# 《柴桑口》（一名：《孔明吊丧》）,keyword
pdf_01000000__01001019___9ae2e889df,柴桑口,01000000,1000000,《戏考》,《戏考》（1000000）,01001019,柴桑口,家国,1,# 《柴桑口》（一名：《孔明吊丧》）,keyword
pdf_01000000__01001019___9ae2e889df,柴桑口,01000000,1000000,《戏考》,《戏考》（1000000）,01001019,柴桑口,情爱,1,鲁肃得知诸葛亮过江吊祭周瑜，吴将欲报仇，鲁肃劝阻并安排会见，诸葛亮以故旧之谊吊祭。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,01000000,1000000,《戏考》,《戏考》（1000000）,01001019,柴桑口,战争,1,# 《柴桑口》（一名：《孔明吊丧》）,keyword
pdf_01000000__01001019___9ae2e889df,柴桑口,01000000,1000000,《戏考》,《戏考》（1000000）,01001019,柴桑口,抉择,1,诸葛亮劝庞统投奔刘备，并赠荐书。庞统离去后，周循率兵拦截诸葛亮，欲为父报仇，冲突一触即发。,llm
pdf_01000000__01001019___9ae2e889df,柴桑口,01000000,1000000,《戏考》,《戏考》（1000000）,01001019,柴桑口,政治博弈,1,鲁肃得知诸葛亮过江吊祭周瑜，吴将欲报仇，鲁肃劝阻并安排会见，诸葛亮以故旧之谊吊祭。,llm
pdf_01000000__01001020___4ed03adea1,宋江闹院,01000000,1000000,《戏考》,《戏考》（1000000）,01001020,宋江闹院,情爱,3,张文远私会阎惜姣，二人调情叙旧，阎惜姣告知母亲生日，张文远欲亲热，阎惜姣假意推拒后应允，二人关系暧昧。,llm
pdf_01000000__01001020___4ed03adea1,宋江闹院,01000000,1000000,《戏考》,《戏考》（1000000）,01001020,宋江闹院,亲情,1,# 《宋江闹院》,keyword
pdf_01000000__01001020___4ed03adea1,宋江闹院,01000000,1000000,《戏考》,《戏考》（1000000）,01001020,宋江闹院,喜剧,1,# 《宋江闹院》,keyword
pdf_01000000__01001020___4ed03adea1,宋江闹院,01000000,1000000,《戏考》,《戏考》（1000000）,01001020,宋江闹院,战争,1,# 《宋江闹院》,keyword
pdf_01000000__01001020___4ed03adea1,宋江闹院,01000000,1000000,《戏考》,《戏考》（1000000）,01001020,宋江闹院,权力与地位,1,宋江来到阎惜姣处，阎惜姣态度冷淡，藏匿张文远，宋江察觉异常但未点破，二人言语交锋，阎惜姣借故推脱。,llm
pdf_01000000__01001020___4ed03adea1,宋江闹院,01000000,1000000,《戏考》,《戏考》（1000000）,01001020,宋江闹院,猜疑与欺骗,1,宋江来到阎惜姣处，阎惜姣态度冷淡，藏匿张文远，宋江察觉异常但未点破，二人言语交锋，阎惜姣借故推脱。,llm
pdf_01000000__01001020___4ed03adea1,宋江闹院,01000000,1000000,《戏考》,《戏考》（1000000）,01001020,宋江闹院,私通,1,张文远私会阎惜姣，二人调情叙旧，阎惜姣告知母亲生日，张文远欲亲热，阎惜姣假意推拒后应允，二人关系暧昧。,llm
pdf_01000000__01001020___4ed03adea1,宋江闹院,01000000,1000000,《戏考》,《戏考》（1000000）,01001020,宋江闹院,背叛,1,张文远私会阎惜姣，二人调情叙旧，阎惜姣告知母亲生日，张文远欲亲热，阎惜姣假意推拒后应允，二人关系暧昧。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,01000000,1000000,《戏考》,《戏考》（1000000）,01002001,李陵碑,忠义,5,杨延嗣登场，自述赤胆忠心却落得青史留名，暗示其忠义与悲剧命运。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,01000000,1000000,《戏考》,《戏考》（1000000）,01002001,李陵碑,战争,3,杨继业梦见七郎杨延嗣被潘洪乱箭射死，惊醒后与六郎杨延昭商议，命其回朝探听七弟下落，杨延昭无奈辞别。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,01000000,1000000,《戏考》,《戏考》（1000000）,01002001,李陵碑,亲情,2,杨继业梦见七郎杨延嗣被潘洪乱箭射死，惊醒后与六郎杨延昭商议，命其回朝探听七弟下落，杨延昭无奈辞别。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,01000000,1000000,《戏考》,《戏考》（1000000）,01002001,李陵碑,家国,2,杨延昭成功逃出虎口，决定返回朝廷。本场为过渡性场景，展现主角脱险后的决断。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,01000000,1000000,《戏考》,《戏考》（1000000）,01002001,李陵碑,悲情,2,杨延嗣登场，自述赤胆忠心却落得青史留名，暗示其忠义与悲剧命运。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,01000000,1000000,《戏考》,《戏考》（1000000）,01002001,李陵碑,使命,1,杨继业梦见七郎杨延嗣被潘洪乱箭射死，惊醒后与六郎杨延昭商议，命其回朝探听七弟下落，杨延昭无奈辞别。,llm
pdf_01000000__01002001___d30790f7a7,李陵碑,01000000,1000000,《戏考》,《戏考》（1000000）,01002001,李陵碑,公案,1,# 《李陵碑》 （一名：《两狼山》；一名：《苏武庙》）,keyword
pdf_01000000__01002001___d30790f7a7,李陵碑,01000000,1000000,《戏考》,《戏考》（1000000）,01002001,李陵碑,绝境,1,杨继业被困两狼山，粮尽援绝，悲叹杨家将惨烈遭遇，痛斥潘洪奸佞，战马被胡儿绞倒，无奈寻避风所。,llm
pdf_01000000__01002003___ad1a817c3c,祭长江,01000000,1000000,《戏考》,《戏考》（1000000）,01002003,祭长江,亲情,1,# 《祭长江》；# （一名：《祭江》）,keyword
pdf_01000000__01002003___ad1a817c3c,祭长江,01000000,1000000,《戏考》,《戏考》（1000000）,01002003,祭长江,使命,1,孙尚香在江边设祭，追忆与刘备的夫妻情缘，哭诉刘备一生坎坷及兵败白帝城的悲剧，表达哀痛与绝望。,llm
pdf_01000000__01002003___ad1a817c3c,祭长江,01000000,1000000,《戏考》,《戏考》（1000000）,01002003,祭长江,因果报应,1,孙尚香接玉帝圣旨，因其为夫投江尽节，被封为枭姬娘娘，随后准备朝见玉帝。,llm
pdf_01000000__01002003___ad1a817c3c,祭长江,01000000,1000000,《戏考》,《戏考》（1000000）,01002003,祭长江,家国,1,# 《祭长江》；# （一名：《祭江》）,keyword
pdf_01000000__01002003___ad1a817c3c,祭长江,01000000,1000000,《戏考》,《戏考》（1000000）,01002003,祭长江,封神,1,孙尚香接玉帝圣旨，因其为夫投江尽节，被封为枭姬娘娘，随后准备朝见玉帝。,llm
pdf_01000000__01002003___ad1a817c3c,祭长江,01000000,1000000,《戏考》,《戏考》（1000000）,01002003,祭长江,忠义,1,孙尚香在江边设祭，追忆与刘备的夫妻情缘，哭诉刘备一生坎坷及兵败白帝城的悲剧，表达哀痛与绝望。,llm
pdf_01000000__01002003___ad1a817c3c,祭长江,01000000,1000000,《戏考》,《戏考》（1000000）,01002003,祭长江,悲情,1,孙尚香在江边设祭，追忆与刘备的夫妻情缘，哭诉刘备一生坎坷及兵败白帝城的悲剧，表达哀痛与绝望。,llm
pdf_01000000__01002003___ad1a817c3c,祭长江,01000000,1000000,《戏考》,《戏考》（1000000）,01002003,祭长江,战争,1,# 《祭长江》；# （一名：《祭江》）,keyword
pdf_01000000__01002003___ad1a817c3c,祭长江,01000000,1000000,《戏考》,《戏考》（1000000）,01002003,祭长江,权谋,1,# 《祭长江》；# （一名：《祭江》）,keyword
pdf_01000000__01002003___ad1a817c3c,祭长江,01000000,1000000,《戏考》,《戏考》（1000000）,01002003,祭长江,贞烈,1,孙尚香接玉帝圣旨，因其为夫投江尽节，被封为枭姬娘娘，随后准备朝见玉帝。,llm
pdf_01000000__01002004___832d202725,探寒窑,01000000,1000000,《戏考》,《戏考》（1000000）,01002004,探寒窑,亲情,1,# 《探寒窑》（一名：《母女会》）,keyword
pdf_01000000__01002004___832d202725,探寒窑,01000000,1000000,《戏考》,《戏考》（1000000）,01002004,探寒窑,公案,1,# 《探寒窑》（一名：《母女会》）,keyword
pdf_01000000__01002004___832d202725,探寒窑,01000000,1000000,《戏考》,《戏考》（1000000）,01002004,探寒窑,情爱,1,# 《探寒窑》（一名：《母女会》）,keyword
pdf_01000000__01002004___832d202725,探寒窑,01000000,1000000,《戏考》,《戏考》（1000000）,01002004,探寒窑,战争,1,# 《探寒窑》（一名：《母女会》）,keyword
pdf_01000000__01002005___3f3e3fbcf3,落花园,01000000,1000000,《戏考》,《戏考》（1000000）,01002005,落花园,亲情,1,# 《落花园》；# （一名：《杏元和番》；一名：《二度梅》）,keyword
pdf_01000000__01002005___3f3e3fbcf3,落花园,01000000,1000000,《戏考》,《戏考》（1000000）,01002005,落花园,家国,1,# 《落花园》；# （一名：《杏元和番》；一名：《二度梅》）,keyword
pdf_01000000__01002005___3f3e3fbcf3,落花园,01000000,1000000,《戏考》,《戏考》（1000000）,01002005,落花园,忠义,1,# 《落花园》；# （一名：《杏元和番》；一名：《二度梅》）,keyword
pdf_01000000__01002005___3f3e3fbcf3,落花园,01000000,1000000,《戏考》,《戏考》（1000000）,01002005,落花园,战争,1,# 《落花园》；# （一名：《杏元和番》；一名：《二度梅》）,keyword
pdf_01000000__01002005___3f3e3fbcf3,落花园,01000000,1000000,《戏考》,《戏考》（1000000）,01002005,落花园,权谋,1,# 《落花园》；# （一名：《杏元和番》；一名：《二度梅》）,keyword
pdf_01000000__01002006___78213d9d3b,探阴山,01000000,1000000,《戏考》,《戏考》（1000000）,01002006,探阴山,亲情,1,# 《探阴山》,keyword
pdf_01000000__01002006___78213d9d3b,探阴山,01000000,1000000,《戏考》,《戏考》（1000000）,01002006,探阴山,公案,1,# 《探阴山》,keyword
pdf_01000000__01002006___78213d9d3b,探阴山,01000000,1000000,《戏考》,《戏考》（1000000）,01002006,探阴山,家国,1,# 《探阴山》,keyword
pdf_01000000__01002006___78213d9d3b,探阴山,01000000,1000000,《戏考》,《戏考》（1000000）,01002006,探阴山,离散,1,# 《探阴山》,keyword
pdf_01000000__01002007___67f109e2e1,打金枝,01000000,1000000,《戏考》,《戏考》（1000000）,01002007,打金枝,亲情,1,# 《打金枝》；# （一名：《绑子上殿》；一名：《男绑子》）,keyword
pdf_01000000__01002007___67f109e2e1,打金枝,01000000,1000000,《戏考》,《戏考》（1000000）,01002007,打金枝,喜剧,1,# 《打金枝》；# （一名：《绑子上殿》；一名：《男绑子》）,keyword
pdf_01000000__01002007___67f109e2e1,打金枝,01000000,1000000,《戏考》,《戏考》（1000000）,01002007,打金枝,家国,1,# 《打金枝》；# （一名：《绑子上殿》；一名：《男绑子》）,keyword
pdf_01000000__01002008___7e0325cb8b,八义图,01000000,1000000,《戏考》,《戏考》（1000000）,01002008,八义图,忠义,4,程婴与公孙杵臼商议救孤，程婴提议舍子换孤，程妻起初拒绝，经公孙杵臼劝说后同意，程婴抢子离去。,llm
pdf_01000000__01002008___7e0325cb8b,八义图,01000000,1000000,《戏考》,《戏考》（1000000）,01002008,八义图,亲情,2,程婴与公孙杵臼商议救孤，程婴提议舍子换孤，程妻起初拒绝，经公孙杵臼劝说后同意，程婴抢子离去。,llm
pdf_01000000__01002008___7e0325cb8b,八义图,01000000,1000000,《戏考》,《戏考》（1000000）,01002008,八义图,权谋,2,程婴向屠岸贾告密孤儿藏于公孙杵臼家，屠岸贾抓捕公孙杵臼并拷问，最终搜出孤儿，将公孙杵臼和孤儿绑赴法场。,llm
pdf_01000000__01002008___7e0325cb8b,八义图,01000000,1000000,《戏考》,《戏考》（1000000）,01002008,八义图,牺牲,2,程婴与公孙杵臼商议救孤，程婴提议舍子换孤，程妻起初拒绝，经公孙杵臼劝说后同意，程婴抢子离去。,llm
pdf_01000000__01002008___7e0325cb8b,八义图,01000000,1000000,《戏考》,《戏考》（1000000）,01002008,八义图,伪装,1,程婴祭奠公孙杵臼，屠岸贾下令斩杀孤儿与公孙，程婴流泪被疑，以担忧儿子安全为由化解，屠岸贾收程婴之子为义子。,llm
pdf_01000000__01002008___7e0325cb8b,八义图,01000000,1000000,《戏考》,《戏考》（1000000）,01002008,八义图,复仇,1,程婴祭奠公孙杵臼，屠岸贾下令斩杀孤儿与公孙，程婴流泪被疑，以担忧儿子安全为由化解，屠岸贾收程婴之子为义子。,llm
pdf_01000000__01002008___7e0325cb8b,八义图,01000000,1000000,《戏考》,《戏考》（1000000）,01002008,八义图,家国,1,# 《八义图》；# （一名：《搜孤救孤》；一名：《程婴舍子》）,keyword
pdf_01000000__01002008___7e0325cb8b,八义图,01000000,1000000,《戏考》,《戏考》（1000000）,01002008,八义图,救孤,1,程婴与公孙杵臼商议救孤，程婴提议舍子换孤，程妻起初拒绝，经公孙杵臼劝说后同意，程婴抢子离去。,llm
pdf_01000000__01002008___7e0325cb8b,八义图,01000000,1000000,《戏考》,《戏考》（1000000）,01002008,八义图,牺牲与迫害,1,程婴向屠岸贾告密孤儿藏于公孙杵臼家，屠岸贾抓捕公孙杵臼并拷问，最终搜出孤儿，将公孙杵臼和孤儿绑赴法场。,llm
pdf_01000000__01002008___7e0325cb8b,八义图,01000000,1000000,《戏考》,《戏考》（1000000）,01002008,八义图,离散,1,# 《八义图》；# （一名：《搜孤救孤》；一名：《程婴舍子》）,keyword
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,亲情,2,# 《鱼肠剑》；# （一名：《子胥投吴》；一名：《吹箫乞食》）,keyword
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,复仇,2,专诸因欠钱与牛二冲突，被母亲唤回；伍员闻老丈言专诸孝义，登门结交，二人结拜，共谋借吴兵伐楚复仇。,llm
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,家国,2,# 《鱼肠剑》；# （一名：《子胥投吴》；一名：《吹箫乞食》）,keyword
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,忠义,2,专诸因欠钱与牛二冲突，被母亲唤回；伍员闻老丈言专诸孝义，登门结交，二人结拜，共谋借吴兵伐楚复仇。,llm
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,情爱,2,# 《鱼肠剑》；# （一名：《子胥投吴》；一名：《吹箫乞食》）,keyword
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,战争,2,# 《鱼肠剑》；# （一名：《子胥投吴》；一名：《吹箫乞食》）,keyword
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,离散,2,# 《鱼肠剑》；# （一名：《子胥投吴》；一名：《吹箫乞食》）,keyword
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,困顿,1,专诸因欠钱与牛二冲突，被母亲唤回；伍员闻老丈言专诸孝义，登门结交，二人结拜，共谋借吴兵伐楚复仇。,llm
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,宫廷,1,姬光在引子中表达对王位的渴望，随后命令太监甲带御林军并准备出行，为后续行动铺垫。,llm
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,权力欲望,1,姬光在引子中表达对王位的渴望，随后命令太监甲带御林军并准备出行，为后续行动铺垫。,llm
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,牺牲,1,伍员街头吹箫遇姬光，被收留并推荐义弟专诸行刺王僚。孙武、被离献鱼肠剑，专诸愿舍命行刺，姬光承诺照顾其母。,llm
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,知遇之恩,1,伍员街头吹箫遇姬光，被收留并推荐义弟专诸行刺王僚。孙武、被离献鱼肠剑，专诸愿舍命行刺，姬光承诺照顾其母。,llm
pdf_01000000__01002009___15e6fa6cec,鱼肠剑,01000000,1000000,《戏考》,《戏考》（1000000）,01002009,鱼肠剑,结交,1,专诸因欠钱与牛二冲突，被母亲唤回；伍员闻老丈言专诸孝义，登门结交，二人结拜，共谋借吴兵伐楚复仇。,llm
pdf_01000000__01002010___3013c653cd,钓金龟,01000000,1000000,《戏考》,《戏考》（1000000）,01002010,钓金龟,亲情,1,# 《钓金龟》；# （一名：《张义得宝》；一名：《孟津河》）,keyword
pdf_01000000__01002010___3013c653cd,钓金龟,01000000,1000000,《戏考》,《戏考》（1000000）,01002010,钓金龟,公案,1,# 《钓金龟》；# （一名：《张义得宝》；一名：《孟津河》）,keyword
pdf_01000000__01002010___3013c653cd,钓金龟,01000000,1000000,《戏考》,《戏考》（1000000）,01002010,钓金龟,家国,1,# 《钓金龟》；# （一名：《张义得宝》；一名：《孟津河》）,keyword
pdf_01000000__01002010___3013c653cd,钓金龟,01000000,1000000,《戏考》,《戏考》（1000000）,01002010,钓金龟,忠义,1,# 《钓金龟》；# （一名：《张义得宝》；一名：《孟津河》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,情爱,2,正德帝微服至梅龙镇李凤姐酒店，以军爷身份试探调情，李凤姐机敏应对，二人言语交锋，正德帝借酒钱之名赠银，李凤姐以古画戏弄之。,llm
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,亲情,1,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,公案,1,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,喜剧,1,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,宫廷,1,李凤姐向正德帝讨封，正德帝以先前骂人之事刁难，最终封其为妃，并随其入卧房。,llm
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,家国,1,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,战争,1,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,权力与身份,1,李凤姐向正德帝讨封，正德帝以先前骂人之事刁难，最终封其为妃，并随其入卧房。,llm
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,权谋,1,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,离散,1,# 《梅龙镇》；# （一名：《游龙戏凤》；一名：《下江南》）,keyword
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,身份伪装,1,正德帝微服至梅龙镇李凤姐酒店，以军爷身份试探调情，李凤姐机敏应对，二人言语交锋，正德帝借酒钱之名赠银，李凤姐以古画戏弄之。,llm
pdf_01000000__01002011___1a9416b419,梅龙镇,01000000,1000000,《戏考》,《戏考》（1000000）,01002011,梅龙镇,阶级差异,1,正德帝微服至梅龙镇李凤姐酒店，以军爷身份试探调情，李凤姐机敏应对，二人言语交锋，正德帝借酒钱之名赠银，李凤姐以古画戏弄之。,llm
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,忠义,6,刘备、关羽、张飞兄弟三人同赴辕门，准备听从曹操调令发兵徐州，展现兄弟齐心共保汉室的决心。,llm
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,悲情,5,吕布在徐州与貂蝉饮酒作乐，陈宫、张辽先后急报曹操来袭及侯成盗马盗戟，吕布惊觉危机，貂蝉假意担忧。,llm
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,战争,4,曹操与刘备会合，众将起霸点兵，曹操下令攻打徐州，刘备领命协同众将捉拿吕布。,llm
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,英雄末路,4,吕布与曹操阵营将领会阵开打，刘备、关羽、张飞加入战斗，双方混战，吕布一方处于劣势。,llm
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,使命,2,貂蝉独自上场，悲呼温侯，随即被李典、乐进、许褚、曹洪四将擒获，剧情急转直下。,llm
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,权谋,2,陈宫与张辽商议应对敌军，陈宫命张辽抵挡，张辽出战被擒。,llm
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,众叛亲离,1,吕布因陈宫、张辽被擒，貂蝉被抢，陷入困境，但仍决意舍死忘生一战，最终被众将擒获。,llm
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,对抗,1,吕布与曹操阵营将领会阵开打，刘备、关羽、张飞加入战斗，双方混战，吕布一方处于劣势。,llm
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,情爱,1,# 《白门楼》,keyword
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,权力争夺,1,曹操与刘备会合，众将起霸点兵，曹操下令攻打徐州，刘备领命协同众将捉拿吕布。,llm
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,沉溺酒色,1,吕布在徐州与貂蝉饮酒作乐，陈宫、张辽先后急报曹操来袭及侯成盗马盗戟，吕布惊觉危机，貂蝉假意担忧。,llm
pdf_01000000__01002012___6c0f4ca58e,白门楼,01000000,1000000,《戏考》,《戏考》（1000000）,01002012,白门楼,联盟与背叛,1,曹操与刘备会合，众将起霸点兵，曹操下令攻打徐州，刘备领命协同众将捉拿吕布。,llm
pdf_01000000__01002013___a1d909916b,华容道,01000000,1000000,《戏考》,《戏考》（1000000）,01002013,华容道,忠义,1,# 《华容道》；# （一名：《挡曹》）,keyword
pdf_01000000__01002013___a1d909916b,华容道,01000000,1000000,《戏考》,《戏考》（1000000）,01002013,华容道,情爱,1,# 《华容道》；# （一名：《挡曹》）,keyword
pdf_01000000__01002013___a1d909916b,华容道,01000000,1000000,《戏考》,《戏考》（1000000）,01002013,华容道,战争,1,# 《华容道》；# （一名：《挡曹》）,keyword
pdf_01000000__01002013___a1d909916b,华容道,01000000,1000000,《戏考》,《戏考》（1000000）,01002013,华容道,离散,1,# 《华容道》；# （一名：《挡曹》）,keyword
pdf_01000000__01002014___534d1c1fdb,宇宙锋,01000000,1000000,《戏考》,《戏考》（1000000）,01002014,宇宙锋,忠义,2,赵高欲将女儿赵艳容献给秦王，赵艳容抗婚不从，假装疯癫以逃避父命和皇命。,llm
pdf_01000000__01002014___534d1c1fdb,宇宙锋,01000000,1000000,《戏考》,《戏考》（1000000）,01002014,宇宙锋,亲情,1,# 《宇宙锋》 （一名：《金殿装疯》）,keyword
pdf_01000000__01002014___534d1c1fdb,宇宙锋,01000000,1000000,《戏考》,《戏考》（1000000）,01002014,宇宙锋,喜剧,1,# 《宇宙锋》 （一名：《金殿装疯》）,keyword
pdf_01000000__01002014___534d1c1fdb,宇宙锋,01000000,1000000,《戏考》,《戏考》（1000000）,01002014,宇宙锋,女性反抗,1,赵高欲将女儿赵艳容献给秦王，赵艳容抗婚不从，假装疯癫以逃避父命和皇命。,llm
pdf_01000000__01002014___534d1c1fdb,宇宙锋,01000000,1000000,《戏考》,《戏考》（1000000）,01002014,宇宙锋,女性抗争,1,赵艳容装疯上殿，以疯言疯语讥讽秦王的荒淫无道，拒绝下跪并揭露其暴政，最终在赵高求情下被罚俸退朝。,llm
pdf_01000000__01002014___534d1c1fdb,宇宙锋,01000000,1000000,《戏考》,《戏考》（1000000）,01002014,宇宙锋,家国,1,# 《宇宙锋》 （一名：《金殿装疯》）,keyword
pdf_01000000__01002014___534d1c1fdb,宇宙锋,01000000,1000000,《戏考》,《戏考》（1000000）,01002014,宇宙锋,情爱,1,赵高欲将女儿赵艳容献给秦王，赵艳容抗婚不从，假装疯癫以逃避父命和皇命。,llm
pdf_01000000__01002014___534d1c1fdb,宇宙锋,01000000,1000000,《戏考》,《戏考》（1000000）,01002014,宇宙锋,权力压迫,1,赵高欲将女儿赵艳容献给秦王，赵艳容抗婚不从，假装疯癫以逃避父命和皇命。,llm
pdf_01000000__01002014___534d1c1fdb,宇宙锋,01000000,1000000,《戏考》,《戏考》（1000000）,01002014,宇宙锋,装疯抗暴,1,赵艳容装疯上殿，以疯言疯语讥讽秦王的荒淫无道，拒绝下跪并揭露其暴政，最终在赵高求情下被罚俸退朝。,llm
pdf_01000000__01002015___26a42a307f,取帅印,01000000,1000000,《戏考》,《戏考》（1000000）,01002015,取帅印,忠义,2,程咬金夜访秦府，告知秦琼圣上将亲来取帅印，并透露尉迟恭可能挂帅，二人商议对策，程咬金教唆秦怀玉明日可打尉迟恭。,llm
pdf_01000000__01002015___26a42a307f,取帅印,01000000,1000000,《戏考》,《戏考》（1000000）,01002015,取帅印,亲情,1,# 《取帅印》,keyword
pdf_01000000__01002015___26a42a307f,取帅印,01000000,1000000,《戏考》,《戏考》（1000000）,01002015,取帅印,家国,1,李世民探病秦琼，欲请尉迟恭挂帅征东。秦琼起初不愿交印，经李世民许诺将公主许配其子秦怀玉后，最终交出帅印并教导尉迟恭为帅之道。,llm
pdf_01000000__01002015___26a42a307f,取帅印,01000000,1000000,《戏考》,《戏考》（1000000）,01002015,取帅印,情爱,1,程咬金夜访秦府，告知秦琼圣上将亲来取帅印，并透露尉迟恭可能挂帅，二人商议对策，程咬金教唆秦怀玉明日可打尉迟恭。,llm
pdf_01000000__01002015___26a42a307f,取帅印,01000000,1000000,《戏考》,《戏考》（1000000）,01002015,取帅印,战争,1,# 《取帅印》,keyword
