doc_id,source_file,source_path,relative_path,batch_id,scene_index,scene,line_no,row_type,line_category,speaker,cue,text,raw_line
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,1,【第七场】,109,narration,narration,,,"<table><tr><td>孟良(内西皮导板)</td><td>北国有个洪羊洞,</td></tr><tr><td>(孟良上。)</td><td></td></tr><tr><td>孟良(西皮快板)</td><td>千里迢迢路不通。扬鞭催动马走龙,只见它锁上又加封。板斧劈开洪羊洞,只见里面黑洞洞。一进二进连三进,</td></tr><tr><td>(焦赞上。)</td><td></td></tr><tr><td>焦赞(西皮摇板)</td><td>后面来了焦克明。且住,有大马在此,想是二哥在里面,待我进去吓他一下。</td></tr><tr><td>(白)</td><td>吠!拿奸细。</td></tr><tr><td>孟良(白)</td><td>看斧!</td></tr><tr><td>(孟良劈死焦赞。焦赞下。)</td><td></td></tr><tr><td>孟良(白)</td><td>适才有人喊道“拿奸细”,被我一斧劈倒,待我拖出洞外看看。</td></tr><tr><td>(孟良看。)</td><td></td></tr><tr><td>孟良(白)</td><td>哎呀,不好了!</td></tr><tr><td>(西皮摇板)</td><td>一见贤弟丧了命,怎不叫兄痛在心。哭、哭一声焦贤弟,叫、叫一声焦克明,休怪佩仓下绝情。</td></tr><tr><td>(程宣上。)</td><td></td></tr><tr><td>程宣(白)</td><td>二爷可曾看见一黑脸大汉?</td></tr><tr><td>孟良(白)</td><td>被我一斧将他劈死。</td></tr><tr><td>程宣(白)</td><td>早就该死。</td></tr><tr><td>孟良(白)</td><td>咳,你可认得他?</td></tr><tr><td>程宣(白)</td><td>他是煤炭店的老板。</td></tr><tr><td>孟良(白)</td><td>他就是三关的焦二爷,被我一斧将他劈死。</td></tr><tr><td>程宣(白)</td><td>你将焦二爷劈死,如何去见元帅?</td></tr><tr><td>孟良(白)</td><td>这个......程宣你可要回转天朝?</td></tr><tr><td>程宣(白)</td><td>想倒想回去,缺少盘费。</td></tr><tr><td>孟良(白)</td><td>这有散碎银两,还有匣儿一个,顶在头上,见了元帅,去掉匣儿,方可下跪。倘若元帅问到,你说我另有公干去了。</td></tr><tr><td>程宣(白)</td><td>有何为证?</td></tr><tr><td>孟良(白)</td><td>现有板斧为证,你快去收拾收拾。</td></tr><tr><td>程宣(白)</td><td>待我去收拾收拾行旅。</td></tr></table>","<table><tr><td>孟良(内西皮导板)</td><td>北国有个洪羊洞,</td></tr><tr><td>(孟良上。)</td><td></td></tr><tr><td>孟良(西皮快板)</td><td>千里迢迢路不通。扬鞭催动马走龙,只见它锁上又加封。板斧劈开洪羊洞,只见里面黑洞洞。一进二进连三进,</td></tr><tr><td>(焦赞上。)</td><td></td></tr><tr><td>焦赞(西皮摇板)</td><td>后面来了焦克明。且住,有大马在此,想是二哥在里面,待我进去吓他一下。</td></tr><tr><td>(白)</td><td>吠!拿奸细。</td></tr><tr><td>孟良(白)</td><td>看斧!</td></tr><tr><td>(孟良劈死焦赞。焦赞下。)</td><td></td></tr><tr><td>孟良(白)</td><td>适才有人喊道“拿奸细”,被我一斧劈倒,待我拖出洞外看看。</td></tr><tr><td>(孟良看。)</td><td></td></tr><tr><td>孟良(白)</td><td>哎呀,不好了!</td></tr><tr><td>(西皮摇板)</td><td>一见贤弟丧了命,怎不叫兄痛在心。哭、哭一声焦贤弟,叫、叫一声焦克明,休怪佩仓下绝情。</td></tr><tr><td>(程宣上。)</td><td></td></tr><tr><td>程宣(白)</td><td>二爷可曾看见一黑脸大汉?</td></tr><tr><td>孟良(白)</td><td>被我一斧将他劈死。</td></tr><tr><td>程宣(白)</td><td>早就该死。</td></tr><tr><td>孟良(白)</td><td>咳,你可认得他?</td></tr><tr><td>程宣(白)</td><td>他是煤炭店的老板。</td></tr><tr><td>孟良(白)</td><td>他就是三关的焦二爷,被我一斧将他劈死。</td></tr><tr><td>程宣(白)</td><td>你将焦二爷劈死,如何去见元帅?</td></tr><tr><td>孟良(白)</td><td>这个......程宣你可要回转天朝?</td></tr><tr><td>程宣(白)</td><td>想倒想回去,缺少盘费。</td></tr><tr><td>孟良(白)</td><td>这有散碎银两,还有匣儿一个,顶在头上,见了元帅,去掉匣儿,方可下跪。倘若元帅问到,你说我另有公干去了。</td></tr><tr><td>程宣(白)</td><td>有何为证?</td></tr><tr><td>孟良(白)</td><td>现有板斧为证,你快去收拾收拾。</td></tr><tr><td>程宣(白)</td><td>待我去收拾收拾行旅。</td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,1,【第七场】,111,narration,narration,,,"<table><tr><td colspan=""3"">(程宣下。)</td></tr><tr><td>孟良</td><td>(白)</td><td>且住,焦赞一死,叫我有何脸面,去见元帅。也罢,不免拜谢圣恩,寻个自尽了罢。</td></tr><tr><td></td><td>(西皮摇板)</td><td>走上前来拜君恩,回头再谢元帅情。可叹焦赞误丧命,</td></tr><tr><td></td><td>(白)</td><td>也罢,</td></tr><tr><td></td><td>(西皮摇板)</td><td>弟兄作鬼一路行。</td></tr><tr><td colspan=""3"">(孟良用斧自刎,下。程宣上。)</td></tr><tr><td>程宣</td><td>(白)</td><td>二爷,咱们一同走罢。呵呀,二爷怎么自刎了?吓,我明白了。孟二爷将焦二爷劈死,也无有脸面,去见元帅,故此自刎洪羊洞。待我把他二人掩埋起来。</td></tr><tr><td colspan=""3"">(程宣埋。)</td></tr><tr><td>程宣</td><td>(白)</td><td>好呢,埋好了。哎呀,这里还有两匹马。待我骑上一匹,再拉上一匹,这叫做富贵有余。</td></tr><tr><td colspan=""3"">(程宣哦喝下。)</td></tr></table>","<table><tr><td colspan=""3"">(程宣下。)</td></tr><tr><td>孟良</td><td>(白)</td><td>且住,焦赞一死,叫我有何脸面,去见元帅。也罢,不免拜谢圣恩,寻个自尽了罢。</td></tr><tr><td></td><td>(西皮摇板)</td><td>走上前来拜君恩,回头再谢元帅情。可叹焦赞误丧命,</td></tr><tr><td></td><td>(白)</td><td>也罢,</td></tr><tr><td></td><td>(西皮摇板)</td><td>弟兄作鬼一路行。</td></tr><tr><td colspan=""3"">(孟良用斧自刎,下。程宣上。)</td></tr><tr><td>程宣</td><td>(白)</td><td>二爷,咱们一同走罢。呵呀,二爷怎么自刎了?吓,我明白了。孟二爷将焦二爷劈死,也无有脸面,去见元帅,故此自刎洪羊洞。待我把他二人掩埋起来。</td></tr><tr><td colspan=""3"">(程宣埋。)</td></tr><tr><td>程宣</td><td>(白)</td><td>好呢,埋好了。哎呀,这里还有两匹马。待我骑上一匹,再拉上一匹,这叫做富贵有余。</td></tr><tr><td colspan=""3"">(程宣哦喝下。)</td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,1,【第七场】,113,narration,narration,,,# 【第八场】,# 【第八场】
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,1,【第七场】,115,narration,narration,,,"<table><tr><td colspan=""3"">(杨延昭上。)</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>孟良盗骨无音信,好叫本帅挂在心。</td></tr><tr><td colspan=""3"">(家院引程宣同上。)</td></tr><tr><td>家院</td><td>(白)</td><td>少站一时。启禀元帅:小番要见。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>传。</td></tr><tr><td colspan=""3"">(家院允。)</td></tr><tr><td>家院</td><td>(白)</td><td>小番,元帅传你,小心了。</td></tr><tr><td>程宣</td><td>(白)</td><td>是。元帅在哪里,元帅在哪里?</td></tr><tr><td>杨延昭</td><td>(白)</td><td>哽,胆大小番,见了本帅,为何不跪?</td></tr><tr><td>程宣</td><td>(白)</td><td>去掉盒儿,方可下跪。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>来,将盒儿去掉。</td></tr><tr><td colspan=""3"">(家院去盒。)</td></tr><tr><td>杨延昭</td><td>(白)</td><td>“令公尸骨”。啊呀!</td></tr><tr><td></td><td>(二黄摇板)</td><td>见尸骨不由我泪双流,怎不叫人咬指头。</td></tr><tr><td></td><td></td><td>鲜血淋淋尸骨透,禀明了太君快把骨收。</td></tr><tr><td>程宣</td><td>(白)</td><td>参见元帅。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>罢了。</td></tr><tr><td>程宣</td><td>(白)</td><td>谢元帅。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>你叫什么名字?</td></tr><tr><td>程宣</td><td>(白)</td><td>小人叫程宣。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>程宣,你奉何人所差?</td></tr><tr><td>程宣</td><td>(白)</td><td>奉孟二爷所差。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>有何为证?</td></tr><tr><td>程宣</td><td>(白)</td><td>有板斧为证。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>呈上来。</td></tr><tr><td>程宣</td><td>(白)</td><td>是。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>将板斧收下。</td></tr><tr><td>家院</td><td>(白)</td><td>是。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>你孟二爷他往哪里去了?</td></tr></table>","<table><tr><td colspan=""3"">(杨延昭上。)</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>孟良盗骨无音信,好叫本帅挂在心。</td></tr><tr><td colspan=""3"">(家院引程宣同上。)</td></tr><tr><td>家院</td><td>(白)</td><td>少站一时。启禀元帅:小番要见。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>传。</td></tr><tr><td colspan=""3"">(家院允。)</td></tr><tr><td>家院</td><td>(白)</td><td>小番,元帅传你,小心了。</td></tr><tr><td>程宣</td><td>(白)</td><td>是。元帅在哪里,元帅在哪里?</td></tr><tr><td>杨延昭</td><td>(白)</td><td>哽,胆大小番,见了本帅,为何不跪?</td></tr><tr><td>程宣</td><td>(白)</td><td>去掉盒儿,方可下跪。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>来,将盒儿去掉。</td></tr><tr><td colspan=""3"">(家院去盒。)</td></tr><tr><td>杨延昭</td><td>(白)</td><td>“令公尸骨”。啊呀!</td></tr><tr><td></td><td>(二黄摇板)</td><td>见尸骨不由我泪双流,怎不叫人咬指头。</td></tr><tr><td></td><td></td><td>鲜血淋淋尸骨透,禀明了太君快把骨收。</td></tr><tr><td>程宣</td><td>(白)</td><td>参见元帅。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>罢了。</td></tr><tr><td>程宣</td><td>(白)</td><td>谢元帅。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>你叫什么名字?</td></tr><tr><td>程宣</td><td>(白)</td><td>小人叫程宣。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>程宣,你奉何人所差?</td></tr><tr><td>程宣</td><td>(白)</td><td>奉孟二爷所差。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>有何为证?</td></tr><tr><td>程宣</td><td>(白)</td><td>有板斧为证。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>呈上来。</td></tr><tr><td>程宣</td><td>(白)</td><td>是。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>将板斧收下。</td></tr><tr><td>家院</td><td>(白)</td><td>是。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>你孟二爷他往哪里去了?</td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,1,【第七场】,117,narration,narration,,,"<table><tr><td>程宣</td><td>(白)</td><td>哦喝,元帅。孟二爷前去盗骨,焦二爷暗地跟随,孟二爷一时失手,将焦二爷劈死洪羊洞。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>你待怎讲?</td></tr><tr><td>程宣</td><td>(白)</td><td>劈死洪羊洞。</td></tr><tr><td>杨延昭</td><td>(白)(二黄摇板)</td><td>哎呀!听说焦赞丧番营,汗马功劳一旦倾。</td></tr><tr><td></td><td>(白)</td><td>焦赞一死,孟二爷他往哪里去了?</td></tr><tr><td>程宣</td><td>(白)</td><td>哦喝,元帅。孟二爷将焦二爷劈死,无有脸面,来见元帅,他自刎在洪羊洞。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>你待怎讲?</td></tr><tr><td>程宣</td><td>(白)</td><td>他自刎在洪羊洞。</td></tr><tr><td>杨延昭</td><td>(白)(二黄导板)</td><td>哎呀!听说是二贤弟命丧北洲,焦赞,孟良,哎呀!</td></tr><tr><td></td><td>(叫头)(二黄摇板)</td><td>好似钢刀刺心头。叫程宣到北国去般尸首,</td></tr><tr><td>程宣</td><td>(白)</td><td>遵命。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>转来。</td></tr><tr><td>程宣</td><td>(白)</td><td>在。</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>一路上要小心及早回头。</td></tr><tr><td colspan=""3"">(程宣下。)</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>一霎时腹内痛心血上呕,</td></tr><tr><td colspan=""3"">(杨延昭吐。)</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>浑身上下冷溲溲。家院搀扶我上房来走,怕的是保宋室不能到头。</td></tr><tr><td colspan=""3"">(家院搀杨延昭同下。)</td></tr></table>","<table><tr><td>程宣</td><td>(白)</td><td>哦喝,元帅。孟二爷前去盗骨,焦二爷暗地跟随,孟二爷一时失手,将焦二爷劈死洪羊洞。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>你待怎讲?</td></tr><tr><td>程宣</td><td>(白)</td><td>劈死洪羊洞。</td></tr><tr><td>杨延昭</td><td>(白)(二黄摇板)</td><td>哎呀!听说焦赞丧番营,汗马功劳一旦倾。</td></tr><tr><td></td><td>(白)</td><td>焦赞一死,孟二爷他往哪里去了?</td></tr><tr><td>程宣</td><td>(白)</td><td>哦喝,元帅。孟二爷将焦二爷劈死,无有脸面,来见元帅,他自刎在洪羊洞。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>你待怎讲?</td></tr><tr><td>程宣</td><td>(白)</td><td>他自刎在洪羊洞。</td></tr><tr><td>杨延昭</td><td>(白)(二黄导板)</td><td>哎呀!听说是二贤弟命丧北洲,焦赞,孟良,哎呀!</td></tr><tr><td></td><td>(叫头)(二黄摇板)</td><td>好似钢刀刺心头。叫程宣到北国去般尸首,</td></tr><tr><td>程宣</td><td>(白)</td><td>遵命。</td></tr><tr><td>杨延昭</td><td>(白)</td><td>转来。</td></tr><tr><td>程宣</td><td>(白)</td><td>在。</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>一路上要小心及早回头。</td></tr><tr><td colspan=""3"">(程宣下。)</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>一霎时腹内痛心血上呕,</td></tr><tr><td colspan=""3"">(杨延昭吐。)</td></tr><tr><td>杨延昭</td><td>(二黄摇板)</td><td>浑身上下冷溲溲。家院搀扶我上房来走,怕的是保宋室不能到头。</td></tr><tr><td colspan=""3"">(家院搀杨延昭同下。)</td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,1,【第七场】,119,narration,narration,,,# 【第九场】,# 【第九场】
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,1,【第七场】,121,stage_direction,stage_direction,,四太监、大太监引赵德芳同上。,,（四太监、大太监引赵德芳同上。）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,1,【第七场】,123,narration,narration,,,"<table><tr><td>赵德芳(引子)</td><td>驾坐清宫,听笙歌,一派嘹亮。</td></tr><tr><td>(念)</td><td>紫金冠凤翅双飘,滚龙袍玉带围腰。凹面锏文武皆怕,上金殿扬尘舞蹈。</td></tr><tr><td>(白)</td><td>本御赵德芳。只因内侍报道,御妹夫身染重病,因此孤王亲自前去探病。内侍,吩咐御林军摆驾伺候。</td></tr><tr><td>大太监(白)</td><td>御林军走上。</td></tr><tr><td>(四大铠同上。)</td><td></td></tr><tr><td>赵德芳(白)</td><td>带马。</td></tr><tr><td>(二黄原板)</td><td>我本是玉金枝大宋后根,保定了我叔父锦绣龙庭。内侍报御妹夫身染重病,因此上我这里亲自来临。耳边厢又听得虎声盈盈,</td></tr><tr><td>(虎形上。)</td><td></td></tr><tr><td>赵德芳(二黄摇板)</td><td>又只见那猛虎下山林。左拿弓右搭箭射准虎影,</td></tr><tr><td>(众人追虎形同下。)</td><td></td></tr><tr><td>赵德芳(二黄摇板)</td><td>这也是那猛虎自送残生。</td></tr><tr><td>(赵德芳下。)</td><td></td></tr></table>","<table><tr><td>赵德芳(引子)</td><td>驾坐清宫,听笙歌,一派嘹亮。</td></tr><tr><td>(念)</td><td>紫金冠凤翅双飘,滚龙袍玉带围腰。凹面锏文武皆怕,上金殿扬尘舞蹈。</td></tr><tr><td>(白)</td><td>本御赵德芳。只因内侍报道,御妹夫身染重病,因此孤王亲自前去探病。内侍,吩咐御林军摆驾伺候。</td></tr><tr><td>大太监(白)</td><td>御林军走上。</td></tr><tr><td>(四大铠同上。)</td><td></td></tr><tr><td>赵德芳(白)</td><td>带马。</td></tr><tr><td>(二黄原板)</td><td>我本是玉金枝大宋后根,保定了我叔父锦绣龙庭。内侍报御妹夫身染重病,因此上我这里亲自来临。耳边厢又听得虎声盈盈,</td></tr><tr><td>(虎形上。)</td><td></td></tr><tr><td>赵德芳(二黄摇板)</td><td>又只见那猛虎下山林。左拿弓右搭箭射准虎影,</td></tr><tr><td>(众人追虎形同下。)</td><td></td></tr><tr><td>赵德芳(二黄摇板)</td><td>这也是那猛虎自送残生。</td></tr><tr><td>(赵德芳下。)</td><td></td></tr></table>"
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,127,dialogue,dialogue,杨延昭,内白,搀扶了。,杨延昭 （内白） 搀扶了。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,129,stage_direction,stage_direction,,杨宗保搀杨延昭同上。,,（杨宗保搀杨延昭同上。）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,131,dialogue,dialogue,杨延昭,二黄慢板,我杨家保宋主心血用尽，最可叹焦孟将他命丧番营。宗保儿搀为父病房来进，休得要惊动了年迈太君。,杨延昭 （二黄慢板） 我杨家保宋主心血用尽，最可叹焦孟将他命丧番营。宗保儿搀为父病房来进，休得要惊动了年迈太君。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,133,stage_direction,stage_direction,,赵德芳、大太监、四大铠同上。,,（赵德芳、大太监、四大铠同上。）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,135,dialogue,dialogue,赵德芳,二黄摇板,来至在郡马府忙下金镫，（四大铠、大太监同下。）,赵德芳 （二黄摇板） 来至在郡马府忙下金镫，（四大铠、大太监同下。）
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,137,dialogue,dialogue,杨宗保,白,迎接千岁。,杨宗保 （白） 迎接千岁。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,139,dialogue,dialogue,赵德芳,二黄摇板,宗保免礼且平身。问宗保你的父何处养静？,赵德芳 （二黄摇板） 宗保免礼且平身。问宗保你的父何处养静？
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,141,dialogue,dialogue,杨宗保,白,现在病房。,杨宗保 （白） 现在病房。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,143,dialogue,dialogue,赵德芳,白,带路。,赵德芳 （白） 带路。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,145,dialogue,dialogue,,二黄摇板,又只见御妹夫瞌睡沉沉。,（二黄摇板） 又只见御妹夫瞌睡沉沉。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,147,dialogue,dialogue,,白,醒来。,（白） 醒来。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,149,dialogue,dialogue,杨延昭,二黄摇板,适才间在荒郊闲游散闷，遇见了一官长放雕翎。,杨延昭 （二黄摇板） 适才间在荒郊闲游散闷，遇见了一官长放雕翎。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,151,narration,narration,,,对准我前心射一箭，,对准我前心射一箭，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,153,narration,narration,,,险些丧了命残生。,险些丧了命残生。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,155,narration,narration,,,猛然间睁开了昏花眼，,猛然间睁开了昏花眼，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,157,dialogue,dialogue,,白,嗳，,（白） 嗳，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,159,dialogue,dialogue,,二黄摇板,我面前站定了对头人。,（二黄摇板） 我面前站定了对头人。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,161,narration,narration,,,我和你一无有冤二无有怨恨，,我和你一无有冤二无有怨恨，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,163,narration,narration,,,你、你、你，你不该放雕翎射我的前心。,你、你、你，你不该放雕翎射我的前心。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,165,dialogue,dialogue,赵德芳,白,哦。,赵德芳 （白） 哦。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,167,dialogue,dialogue,,二黄摇板,听罢言来才知情，,（二黄摇板） 听罢言来才知情，
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,169,narration,narration,,,却原来那猛虎是他本命星君。,却原来那猛虎是他本命星君。
pdf_01000000__01001002___575bd35247,01001002_洪羊洞.pdf,D:\University_studies\Junior\data_visualization\experiment\final\opera_dataset\01000000\01001002_洪羊洞.pdf,01000000/01001002_洪羊洞.pdf,5e707aee-84dc-437f-ace5-4339d17a4514,2,【第十场】,171,narration,narration,,,我与你好亲眷无有伤损，,我与你好亲眷无有伤损，
